# hostname;interval;timestamp;tps;rtps;wtps;dtps;bread/s;bwrtn/s;bdscd/s
harvester2;60;2022-01-03 14:10:16;214.72;110.73;103.98;0.00;47176.53;46378.13;0.00
harvester2;60;2022-01-03 14:11:16;72.35;65.10;7.25;0.00;7278.00;131.73;0.00
harvester2;60;2022-01-03 14:12:16;9.12;2.42;6.70;0.00;470.13;69.60;0.00
harvester2;60;2022-01-03 14:13:16;5.17;2.82;2.35;0.00;506.32;33.07;0.00
harvester2;60;2022-01-03 14:14:16;9.23;2.53;6.70;0.00;490.93;73.07;0.00
harvester2;60;2022-01-03 14:15:16;25.05;9.12;15.93;0.00;1302.27;1679.47;0.00
harvester2;60;2022-01-03 14:16:16;14.23;5.00;9.23;0.00;807.20;1233.07;0.00
harvester2;60;2022-01-03 14:17:16;22.03;3.25;18.78;0.00;574.80;2656.13;0.00
harvester2;60;2022-01-03 14:18:16;21.22;2.73;18.48;0.00;498.40;2453.07;0.00
harvester2;60;2022-01-03 14:19:16;14.23;2.57;11.67;0.00;484.53;1312.67;0.00
harvester2;60;2022-01-03 14:20:16;20.37;2.55;17.82;0.00;484.40;2467.07;0.00
harvester2;60;2022-01-03 14:21:16;18.75;2.60;16.15;0.00;461.33;2195.20;0.00
harvester2;60;2022-01-03 14:22:16;62.40;23.03;39.37;0.00;3163.47;4756.27;0.00
harvester2;60;2022-01-03 14:23:16;31.72;4.52;27.20;0.00;662.18;3106.93;0.00
harvester2;60;2022-01-03 14:24:16;53.08;2.17;50.92;0.00;356.67;6407.73;0.00
harvester2;60;2022-01-03 14:25:16;53.18;1.63;51.55;0.00;302.93;6381.33;0.00
harvester2;60;2022-01-03 14:26:16;31.73;1.55;30.18;0.00;285.87;3459.07;0.00
harvester2;60;2022-01-03 14:27:16;54.85;1.55;53.30;0.00;302.93;6647.07;0.00
harvester2;60;2022-01-03 14:28:16;29.83;1.28;28.55;0.00;245.33;3351.87;0.00
harvester2;60;2022-01-03 14:29:16;55.98;1.57;54.42;0.00;300.80;6605.47;0.00
harvester2;60;2022-01-03 14:30:16;50.80;1.35;49.45;0.00;262.40;6056.93;0.00
harvester2;60;2022-01-03 14:31:16;46.42;1.42;45.00;0.00;279.60;5539.47;0.00
harvester2;60;2022-01-03 14:32:16;34.43;1.65;32.78;0.00;313.60;3903.47;0.00
harvester2;60;2022-01-03 14:33:16;55.95;1.63;54.32;0.00;265.30;6755.33;0.00
harvester2;60;2022-01-03 14:34:16;59.20;1.53;57.67;0.00;288.00;7366.53;0.00
harvester2;60;2022-01-03 14:35:16;31.07;1.67;29.40;0.00;305.20;3487.07;0.00
harvester2;60;2022-01-03 14:36:16;66.63;1.43;65.20;0.00;275.47;8271.60;0.00
harvester2;60;2022-01-03 14:37:16;29.27;1.67;27.60;0.00;311.47;3538.80;0.00
harvester2;60;2022-01-03 14:38:16;52.30;2.07;50.23;0.00;394.67;6584.53;0.00
harvester2;60;2022-01-03 14:39:16;45.77;2.00;43.77;0.00;392.53;5646.67;0.00
harvester2;60;2022-01-03 14:40:16;30.88;0.62;30.27;0.00;113.07;3935.87;0.00
harvester2;60;2022-01-03 14:41:16;53.25;0.00;53.25;0.00;0.00;7325.20;0.00
harvester2;60;2022-01-03 14:42:16;58.00;0.00;58.00;0.00;0.00;7622.13;0.00
harvester2;60;2022-01-03 14:43:16;54.10;0.08;54.02;0.00;0.05;7071.73;0.00
harvester2;60;2022-01-03 14:44:16;26.30;0.00;26.30;0.00;0.00;3299.60;0.00
harvester2;60;2022-01-03 14:45:16;63.07;0.02;63.05;0.00;0.13;8597.60;0.00
harvester2;60;2022-01-03 14:46:16;44.20;0.03;44.17;0.00;0.27;5748.67;0.00
harvester2;60;2022-01-03 14:47:16;50.55;0.00;50.55;0.00;0.00;6578.53;0.00
harvester2;60;2022-01-03 14:48:16;28.47;0.00;28.47;0.00;0.00;3827.20;0.00
harvester2;60;2022-01-03 14:49:16;45.32;0.12;45.20;0.00;4.80;6034.53;0.00
harvester2;60;2022-01-03 14:50:16;24.70;0.00;24.70;0.00;0.00;3036.53;0.00
harvester2;60;2022-01-03 14:51:16;37.25;0.05;37.20;0.00;0.80;4871.07;0.00
