# hostname;interval;timestamp;FILESYSTEM;MBfsfree;MBfsused;%fsused;%ufsused;Ifree;Iused;%Iused
plotter1;60;2021-12-31 01:39:44;/dev/mapper/vg_raid-raid0;2265596;594610;20.79;20.79;586056274;174;0.00
plotter1;60;2021-12-31 01:40:44;/dev/mapper/vg_raid-raid0;2265579;594628;20.79;20.79;586056274;174;0.00
plotter1;60;2021-12-31 01:41:44;/dev/mapper/vg_raid-raid0;2265419;594788;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 01:42:44;/dev/mapper/vg_raid-raid0;2265339;594867;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 01:43:44;/dev/mapper/vg_raid-raid0;2265241;594966;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 01:44:44;/dev/mapper/vg_raid-raid0;2265210;594997;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 01:45:44;/dev/mapper/vg_raid-raid0;2265163;595043;20.80;20.80;586056274;174;0.00
plotter1;60;2021-12-31 01:46:44;/dev/mapper/vg_raid-raid0;2265124;595083;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:47:44;/dev/mapper/vg_raid-raid0;2265074;595133;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:48:44;/dev/mapper/vg_raid-raid0;2265046;595160;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:49:44;/dev/mapper/vg_raid-raid0;2265023;595184;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:50:44;/dev/mapper/vg_raid-raid0;2265000;595206;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:51:44;/dev/mapper/vg_raid-raid0;2264979;595228;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:52:44;/dev/mapper/vg_raid-raid0;2264958;595249;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:53:44;/dev/mapper/vg_raid-raid0;2264932;595275;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:54:44;/dev/mapper/vg_raid-raid0;2264906;595301;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:55:44;/dev/mapper/vg_raid-raid0;2264887;595319;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:56:44;/dev/mapper/vg_raid-raid0;2264868;595339;20.81;20.81;586056274;174;0.00
plotter1;60;2021-12-31 01:57:44;/dev/mapper/vg_raid-raid0;2264849;595357;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 01:58:44;/dev/mapper/vg_raid-raid0;2264831;595376;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 01:59:44;/dev/mapper/vg_raid-raid0;2264812;595394;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:00:44;/dev/mapper/vg_raid-raid0;2264795;595411;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:01:44;/dev/mapper/vg_raid-raid0;2264776;595430;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:02:44;/dev/mapper/vg_raid-raid0;2264758;595448;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:03:44;/dev/mapper/vg_raid-raid0;2264738;595468;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:04:44;/dev/mapper/vg_raid-raid0;2264721;595486;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:05:44;/dev/mapper/vg_raid-raid0;2264702;595504;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:06:44;/dev/mapper/vg_raid-raid0;2264684;595523;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:07:44;/dev/mapper/vg_raid-raid0;2264665;595542;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:08:44;/dev/mapper/vg_raid-raid0;2264644;595562;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:09:44;/dev/mapper/vg_raid-raid0;2264626;595580;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:10:44;/dev/mapper/vg_raid-raid0;2264609;595598;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:11:44;/dev/mapper/vg_raid-raid0;2264590;595617;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:12:44;/dev/mapper/vg_raid-raid0;2264571;595635;20.82;20.82;586056274;174;0.00
plotter1;60;2021-12-31 02:13:44;/dev/mapper/vg_raid-raid0;2264552;595655;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:14:44;/dev/mapper/vg_raid-raid0;2264533;595674;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:15:44;/dev/mapper/vg_raid-raid0;2264515;595692;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:16:44;/dev/mapper/vg_raid-raid0;2264497;595709;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:17:44;/dev/mapper/vg_raid-raid0;2264475;595731;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:18:44;/dev/mapper/vg_raid-raid0;2264449;595757;20.83;20.83;586056274;174;0.00
plotter1;60;2021-12-31 02:19:44;/dev/mapper/vg_raid-raid0;2264426;595781;20.83;20.83;586056274;174;0.00
