# hostname,interval,timestamp,tps,rtps,wtps,dtps,bread/s,bwrtn/s,bdscd/s
plotter1,60,2022-01-06 13:03:14,4736.92,4438.80,297.58,0.53,1056467.07,689923.20,965112.27
plotter1,60,2022-01-06 13:04:14,2384.83,1461.73,923.05,0.05,52995.07,25057.33,4.40
plotter1,60,2022-01-06 13:05:14,2567.52,1239.28,1328.18,0.05,44187.53,35326.53,4.40
plotter1,60,2022-01-06 13:06:14,2455.18,773.90,1681.28,0.00,30515.33,41998.27,0.00
plotter1,60,2022-01-06 13:07:14,2431.12,534.63,1896.48,0.00,23931.33,44212.93,0.00
plotter1,60,2022-01-06 13:08:14,2185.77,377.68,1808.08,0.00,22631.87,38379.73,0.00
plotter1,60,2022-01-06 13:09:14,1858.12,247.53,1610.58,0.00,21820.35,32861.47,0.00
plotter1,60,2022-01-06 13:10:14,1851.28,220.68,1630.60,0.00,19812.33,32063.20,0.00
plotter1,60,2022-01-06 13:11:14,2167.20,265.72,1901.48,0.00,17357.60,37665.47,0.00
plotter1,60,2022-01-06 13:12:14,1676.27,192.75,1483.52,0.00,18896.40,27520.67,0.00
plotter1,60,2022-01-06 13:13:14,1563.08,194.25,1368.83,0.00,19887.87,25146.00,0.00
plotter1,60,2022-01-06 13:14:14,1262.60,208.63,1053.97,0.00,19165.07,19818.93,0.00
plotter1,60,2022-01-06 13:15:14,1315.43,201.60,1113.83,0.00,18334.47,20991.20,0.00
plotter1,60,2022-01-06 13:16:14,1396.43,181.28,1215.15,0.00,18053.73,22057.60,0.00
plotter1,60,2022-01-06 13:17:14,1828.10,400.87,1427.23,0.00,21346.27,25276.67,0.00
plotter1,60,2022-01-06 13:18:14,1572.83,317.25,1255.58,0.00,19201.60,22167.47,0.00
plotter1,60,2022-01-06 13:19:14,1484.60,175.93,1308.67,0.00,17252.13,22140.27,0.00
plotter1,60,2022-01-06 13:20:14,1600.03,208.68,1391.35,0.00,18929.27,23718.13,0.00
plotter1,60,2022-01-06 13:21:14,1519.00,175.82,1343.18,0.00,15766.53,22973.73,0.00
plotter1,60,2022-01-06 13:22:14,1532.07,189.93,1342.13,0.00,17963.87,22722.27,0.00
plotter1,60,2022-01-06 13:23:14,1531.17,200.30,1330.87,0.00,19128.13,22421.60,0.00
plotter1,60,2022-01-06 13:24:14,1509.48,237.62,1271.87,0.00,18862.53,21360.13,0.00
plotter1,60,2022-01-06 13:25:14,1548.58,210.72,1337.87,0.00,18841.93,22658.53,0.00
plotter1,60,2022-01-06 13:26:14,1547.80,190.10,1357.70,0.00,17796.27,22829.60,0.00
plotter1,60,2022-01-06 13:27:14,1506.48,183.43,1323.05,0.00,17533.07,22165.33,0.00
plotter1,60,2022-01-06 13:28:14,1462.60,190.10,1272.50,0.00,19002.67,21165.07,0.00
plotter1,60,2022-01-06 13:29:14,1455.47,207.93,1247.53,0.00,20795.47,21012.53,0.00
plotter1,60,2022-01-06 13:30:14,1577.02,213.95,1363.07,0.00,19708.20,22807.20,0.00
plotter1,60,2022-01-06 13:31:14,1472.07,202.60,1269.47,0.00,16213.20,21228.40,0.00
plotter1,60,2022-01-06 13:32:14,1487.15,206.43,1280.72,0.00,18944.53,21378.53,0.00
plotter1,60,2022-01-06 13:33:14,1457.35,213.95,1243.40,0.00,17725.07,20631.07,0.00
plotter1,60,2022-01-06 13:34:14,1435.78,183.48,1252.30,0.00,16862.93,20912.80,0.00
plotter1,60,2022-01-06 13:35:14,1571.78,196.20,1375.58,0.00,17974.33,22997.33,0.00
plotter1,60,2022-01-06 13:36:14,1525.35,200.82,1324.53,0.00,19928.13,22104.27,0.00
plotter1,60,2022-01-06 13:37:14,1493.75,177.55,1316.20,0.00,16957.60,22085.60,0.00
plotter1,60,2022-01-06 13:38:14,1499.93,172.60,1327.33,0.00,16540.00,22173.73,0.00
plotter1,60,2022-01-06 13:39:14,1450.83,203.10,1247.73,0.00,19608.53,20912.93,0.00
plotter1,60,2022-01-06 13:40:14,1443.28,208.55,1234.73,0.00,16879.80,20935.07,0.00
plotter1,60,2022-01-06 13:41:14,1578.23,479.68,1098.55,0.00,18714.67,18440.27,0.00
plotter1,60,2022-01-06 13:42:14,1675.15,468.73,1206.42,0.00,22373.33,20422.80,0.00
plotter1,60,2022-01-06 13:43:14,1457.87,362.73,1095.13,0.00,21624.80,18552.93,0.00
